BODEGA (COMERCIAL/INDUSTRIAL),CODIGO,LOTE,PRECIO1,PRECIO2,IVA(12/0/EX/NO)
COMERCIAL,7861028825739.4759.4759,FUNDA NORDICA HOTEL TC400 EXTRA-KING,169.9464,0,0
COMERCIAL,7861028825739.4761.4761,FUNDA NORDICA HOTEL TC400 EXTRA-KING,169.9464,0,0
COMERCIAL,7861028825746.4754.4754,FUNDA NORDICA HOTEL TC400 3-KING,145.9375,0,0
COMERCIAL,7861028825746.4758.4758,FUNDA NORDICA HOTEL TC400 3-KING,145.9375,0,0
COMERCIAL,7861028825746.4761.4761,FUNDA NORDICA HOTEL TC400 3-KING,145.9375,0,0
COMERCIAL,7861028826002.3492.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.3530.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.3532.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.3802.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.3959.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.3960.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.3962.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.3997.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.3999.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4002.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4004.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4049.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4049.4048,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4051.4052,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4052.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4189.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4190.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4191.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4196.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4199.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4253.4252,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4262.4263,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4264.4265,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4266.4267,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4274.4275,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4281.4282,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4291.4292,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4313.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4316.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4340.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4363.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4365.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4388.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4399.4400,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4411.4412,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4412.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4440.4451,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4530.4529,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4533.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4534.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4535.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4552.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4558.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4562.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4564.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4599.4600,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4601.4602,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4603.4604,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4604.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4605.4606,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4608.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4653.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4654.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4655.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4656.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4693.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4742.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4743.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4776.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4777.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4784.4785,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4792.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4792.4572,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4804.4726,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4995.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.4996.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.5007.0000,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826002.5092.5091,JUEGO DE SABANA AMBIANCE 1.5-TWIN,27.9196,0,0
COMERCIAL,7861028826019.3252.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3492.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3493.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3496.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3497.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3530.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3532.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3534.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3536.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3959.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3960.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3962.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3997.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.3999.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4002.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4004.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4049.4048,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4051.4052,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4052.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4189.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4190.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4191.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4194.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4195.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4196.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4199.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4253.4252,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4255.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4256.4257,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4262.4263,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4264.4265,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4266.4267,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4274.4275,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4281.4282,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4283.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4291.4292,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4313.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4316.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4340.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4358.4452,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4363.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4365.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4388.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4399.4400,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4411.4412,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4412.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4440.4451,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4530.4529,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4531.4532,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4533.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4534.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4535.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4552.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4558.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4562.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4564.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4598.4597,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4599.4600,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4601.4602,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4603.4604,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4604.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4605.4606,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4607.4344,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4608.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4653.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4654.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4655.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4656.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4693.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4741.4740,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4742.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4743.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4776.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4777.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4784.4785,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4792.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4792.4572,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4804.4726,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4995.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.4996.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.5001.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.5007.0000,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826019.5092.5091,JUEGO DE SABANA AMBIANCE 2-FULL,33.3482,0,0
COMERCIAL,7861028826026.3252.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.3492.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.3532.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.3959.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.3960.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.3962.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.3997.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.3999.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4002.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4004.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4049.4048,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4051.4052,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4189.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4196.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4199.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4253.4252,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4256.4257,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4262.4263,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4264.4265,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4266.4267,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4274.4275,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4281.4282,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4283.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4291.4292,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4313.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4316.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4340.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4356.4450,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4358.4452,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4363.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4365.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4388.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4399.4400,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4411.4412,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4412.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4462.4463,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4464.4465,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4530.4529,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4531.4532,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4534.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4558.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4562.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4564.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4565.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4597.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4599.4600,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4601.4602,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4603.4604,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4604.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4605.4606,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4608.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4653.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4654.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4655.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4656.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4693.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4741.4740,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4742.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4743.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4776.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4777.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4784.4785,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4792.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4792.4572,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4804.4726,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4995.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.4996.0000,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826026.5092.5091,JUEGO DE SABANA AMBIANCE 2.5-QUEEN,38.4732,0,0
COMERCIAL,7861028826033.2848.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3269.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3492.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3493.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3497.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3530.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3532.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3534.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3536.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3802.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3960.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3962.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3997.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.3999.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4004.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4049.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4049.4048,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4051.4052,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4189.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4196.0000,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4253.4252,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4256.4257,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4262.4263,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4264.4265,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
COMERCIAL,7861028826033.4266.4267,JUEGO DE SABANA AMBIANCE 3-KING,42.3214,0,0
